"Date","Price","Open","High","Low","Vol.","Change %"
"05/11/2022","62,620.4","63,611.5","64,062.0","62,620.4","1.79M","-1.56%"
"05/10/2022","63,611.5","63,070.9","64,782.8","63,070.9","3.11M","0.86%"
"05/09/2022","63,070.9","63,251.1","64,422.4","62,710.5","2.39M","-0.28%"
"05/06/2022","63,251.1","64,332.3","64,512.5","62,620.4","2.11M","-2.64%"
"05/05/2022","64,963.0","65,954.2","65,954.2","64,422.4","1.55M","-0.55%"
"05/04/2022","65,323.4","66,855.2","67,035.4","65,323.4","1.76M","-2.29%"
"04/29/2022","66,855.2","67,035.4","67,576.0","66,675.0","1.63M","-0.13%"
"04/28/2022","66,945.3","67,485.9","67,485.9","66,494.8","1.91M","-0.93%"
"04/27/2022","67,576.0","67,756.2","68,296.8","66,404.7","1.83M","-1.19%"
"04/26/2022","68,386.9","66,224.5","68,477.0","63,881.8","3.88M","3.27%"
"04/25/2022","66,224.5","68,477.0","68,747.3","65,774.0","2.66M","-3.16%"
"04/22/2022","68,386.9","68,206.7","68,927.5","68,026.5","2.80M","1.20%"
"04/21/2022","67,576.0","67,846.3","68,927.5","67,576.0","4.62M","-0.79%"
"04/20/2022","68,116.6","68,477.0","69,107.7","68,116.6","1.93M","-0.53%"
"04/19/2022","68,477.0","69,468.1","70,008.7","68,477.0","1.67M","-1.30%"
"04/18/2022","69,378.0","68,927.5","70,188.9","68,837.4","2.56M","0.65%"
"04/15/2022","68,927.5","68,927.5","69,918.6","68,477.0","1.36M","0.26%"
"04/14/2022","68,747.3","69,828.5","70,279.0","68,747.3","1.81M","-1.17%"
"04/13/2022","69,558.2","69,197.8","70,729.5","69,107.7","2.12M","0.52%"
"04/12/2022","69,197.8","69,648.3","70,098.8","68,927.5","1.78M","-0.65%"
"04/08/2022","69,648.3","70,729.5","71,270.1","69,648.3","2.74M","-1.53%"
"04/07/2022","70,729.5","71,990.9","72,081.0","70,729.5","1.76M","-1.01%"
"04/06/2022","71,450.3","72,081.0","73,162.3","71,270.1","4.31M","-1.37%"
"04/05/2022","72,441.4","73,702.9","73,702.9","72,441.4","2.20M","-2.19%"
"04/04/2022","74,063.3","73,883.1","74,333.6","73,432.6","3.81M","0.61%"
"04/01/2022","73,612.8","72,982.1","74,513.8","72,351.3","6.11M","0.99%"
"03/31/2022","72,892.0","68,657.2","72,982.1","68,477.0","9.65M","6.17%"
"03/30/2022","68,657.2","68,026.5","69,017.6","67,666.1","3.41M","0.93%"
"03/29/2022","68,026.5","66,224.5","68,026.5","66,224.5","2.14M","2.86%"
"03/28/2022","66,134.4","67,846.3","68,116.6","66,134.4","4.04M","-2.39%"
"03/25/2022","67,756.2","68,116.6","68,296.8","67,666.1","2.70M","-0.53%"
"03/24/2022","68,116.6","68,477.0","68,567.1","67,756.2","3.39M","-0.66%"
"03/23/2022","68,567.1","69,197.8","69,378.0","68,386.9","3.23M","-6.12%"
"03/22/2022","73,037.2","73,987.0","73,987.0","72,942.2","2.39M","-0.90%"
"03/21/2022","73,702.1","72,182.4","73,987.0","72,182.4","1.88M","2.11%"
"03/18/2022","72,182.4","72,752.3","73,132.2","72,182.4","4.23M","-0.52%"
"03/17/2022","72,562.3","73,702.1","73,892.0","72,562.3","1.35M","-1.16%"
"03/16/2022","73,417.1","73,322.1","74,082.0","73,132.2","1.85M","0.13%"
"03/15/2022","73,322.1","73,132.2","73,607.1","72,467.4","1.48M","0.00%"
"03/14/2022","73,322.1","74,082.0","74,082.0","73,037.2","1.65M","-1.03%"
"03/11/2022","74,082.0","73,322.1","74,556.8","73,227.2","2.32M","1.17%"
"03/10/2022","73,227.2","72,182.4","73,987.0","72,182.4","2.97M","2.66%"
"03/09/2022","71,327.6","72,182.4","72,942.2","71,232.7","3.00M","-1.31%"
"03/08/2022","72,277.4","72,467.4","72,657.3","72,182.4","2.38M","-0.91%"
"03/07/2022","72,942.2","73,987.0","73,987.0","72,847.3","3.53M","-1.41%"
"03/04/2022","73,987.0","74,461.9","74,461.9","73,892.0","2.51M","-0.64%"
"03/03/2022","74,461.9","74,746.8","75,031.7","74,271.9","1.49M","-0.13%"
"03/02/2022","74,556.8","75,221.7","75,221.7","74,082.0","2.04M","-0.88%"
"03/01/2022","75,221.7","74,461.9","75,411.6","74,271.9","1.27M","1.02%"
"02/28/2022","74,461.9","74,936.8","75,031.7","73,892.0","2.26M","-0.63%"
"02/25/2022","74,936.8","75,031.7","75,506.6","74,936.8","1.35M","0.38%"
"02/24/2022","74,651.8","75,981.5","75,981.5","74,556.8","2.72M","-1.75%"
"02/23/2022","75,981.5","75,981.5","76,456.4","75,791.5","2.20M","0.00%"
"02/22/2022","75,981.5","76,836.3","76,931.3","75,696.6","3.20M","-1.23%"
"02/21/2022","76,931.3","76,836.3","77,501.1","76,836.3","1.28M","0.50%"
"02/18/2022","76,551.4","76,076.5","76,741.3","76,076.5","1.81M","-0.25%"
"02/17/2022","76,741.3","76,456.4","77,121.2","76,361.4","1.79M","0.50%"
"02/16/2022","76,361.4","77,121.2","77,216.2","76,266.4","2.83M","-0.99%"
"02/15/2022","77,121.2","77,026.2","77,406.2","76,931.3","1.47M","0.12%"
"02/14/2022","77,026.2","77,406.2","77,881.0","76,931.3","2.97M","-1.10%"
"02/11/2022","77,881.0","78,355.9","78,450.9","77,786.1","1.62M","-0.85%"
"02/10/2022","78,545.9","78,640.9","79,115.7","78,166.0","1.61M","-0.12%"
"02/09/2022","78,640.9","77,881.0","79,495.6","77,881.0","1.80M","0.98%"
"02/08/2022","77,881.0","79,210.7","79,305.7","77,881.0","2.71M","-1.80%"
"02/07/2022","79,305.7","79,020.8","79,780.6","78,735.8","1.32M","0.48%"
"01/28/2022","78,925.8","78,830.8","79,970.5","78,640.9","2.26M","0.00%"
"01/27/2022","78,925.8","76,076.5","79,210.7","76,076.5","2.04M","4.27%"
"01/26/2022","75,696.6","75,316.7","76,456.4","75,316.7","1.45M","0.63%"
"01/25/2022","75,221.7","76,456.4","76,931.3","75,126.7","3.76M","-2.22%"
"01/24/2022","76,931.3","78,450.9","78,545.9","76,931.3","2.22M","-1.94%"
"01/21/2022","78,450.9","78,830.8","79,115.7","78,355.9","1.58M","-0.48%"
"01/20/2022","78,830.8","78,830.8","79,115.7","78,735.8","1.49M","-0.48%"
"01/19/2022","79,210.7","78,735.8","79,305.7","78,545.9","1.76M","0.00%"
"01/18/2022","79,210.7","78,735.8","79,305.7","78,450.9","2.10M","0.60%"
"01/17/2022","78,735.8","80,730.3","80,730.3","78,735.8","2.10M","-2.13%"
"01/14/2022","80,445.4","78,925.8","80,825.3","78,545.9","2.52M","1.93%"
"01/13/2022","78,925.8","79,210.7","79,495.6","78,735.8","1.71M","0.00%"
"01/12/2022","78,925.8","79,590.6","79,590.6","78,545.9","2.18M","-0.72%"
"01/11/2022","79,495.6","79,400.7","79,780.6","79,305.7","1.83M","0.00%"
"01/10/2022","79,495.6","80,540.4","80,730.3","79,305.7","2.15M","-0.12%"
"01/07/2022","79,590.6","79,684.0","79,964.3","79,403.8","2.55M","-0.23%"
"01/06/2022","79,777.4","80,431.4","80,431.4","79,684.0","2.85M","-0.93%"
"01/05/2022","80,524.8","81,085.3","81,272.1","80,337.9","3.12M","-0.58%"
"01/04/2022","80,991.9","81,458.9","81,645.8","80,991.9","1.89M","0.35%"
"12/31/2021","80,711.6","79,870.9","81,739.2","79,684.0","2.33M","1.29%"
"12/30/2021","79,684.0","79,684.0","79,964.3","79,497.2","893.10K","0.12%"
"12/29/2021","79,590.6","79,870.9","79,964.3","79,497.2","945.40K","-0.35%"
"12/28/2021","79,870.9","80,524.8","80,524.8","79,590.6","1.54M","-0.70%"
"12/27/2021","80,431.4","80,337.9","80,711.6","80,057.7","1.14M","0.12%"
"12/24/2021","80,337.9","79,123.5","80,337.9","79,123.5","1.15M","1.53%"
"12/23/2021","79,123.5","79,777.4","79,777.4","78,936.7","2.15M","-0.82%"
"12/22/2021","79,777.4","80,057.7","80,524.8","79,684.0","1.84M","-0.12%"
"12/21/2021","79,870.9","80,151.1","80,337.9","79,870.9","1.19M","-0.23%"
"12/20/2021","80,057.7","80,337.9","80,618.2","79,964.3","1.81M","0.00%"
"12/17/2021","80,057.7","80,898.4","80,991.9","80,057.7","2.66M","-1.04%"
"12/16/2021","80,898.4","80,618.2","80,898.4","80,337.9","1.61M","0.35%"
"12/15/2021","80,618.2","80,711.6","80,991.9","80,618.2","1.21M","0.00%"
"12/14/2021","80,618.2","80,711.6","81,178.7","80,524.8","1.67M","-0.12%"
"12/13/2021","80,711.6","80,618.2","81,085.3","80,337.9","1.50M","0.12%"
"12/10/2021","80,618.2","80,805.0","81,272.1","80,151.1","1.49M","-0.80%"
"12/09/2021","81,272.1","80,244.5","81,365.5","80,057.7","1.45M","1.16%"
"12/08/2021","80,337.9","80,618.2","80,805.0","80,057.7","1.29M","-0.58%"
"12/07/2021","80,805.0","80,151.1","80,805.0","79,777.4","1.53M","1.41%"
"12/06/2021","79,684.0","80,337.9","80,898.4","79,684.0","3.17M","-0.58%"
"12/03/2021","80,151.1","81,832.6","82,206.3","80,151.1","2.90M","-1.83%"
"12/02/2021","81,645.8","81,739.2","82,206.3","81,645.8","1.25M","-0.11%"
"12/01/2021","81,739.2","82,206.3","82,766.8","81,645.8","1.89M","-0.11%"
"11/30/2021","81,832.6","81,832.6","82,953.6","81,832.6","3.18M","0.11%"
"11/29/2021","81,739.2","82,019.4","82,112.9","81,458.9","2.84M","-0.91%"
"11/26/2021","82,486.5","81,832.6","82,953.6","81,739.2","3.02M","0.91%"
"11/25/2021","81,739.2","81,739.2","82,393.1","81,458.9","2.18M","0.00%"
"11/24/2021","81,739.2","80,805.0","81,739.2","80,805.0","2.12M","1.39%"
"11/23/2021","80,618.2","80,805.0","80,991.9","80,337.9","2.20M","0.12%"
"11/22/2021","80,524.8","80,337.9","80,805.0","80,244.5","3.50M","0.12%"
"11/19/2021","80,431.4","82,206.3","82,579.9","80,337.9","5.15M","-2.16%"
"11/18/2021","82,206.3","82,953.6","82,953.6","82,206.3","3.90M","-0.90%"
"11/17/2021","82,953.6","82,766.8","83,700.9","82,766.8","2.51M","0.23%"
"11/16/2021","82,766.8","83,140.4","83,420.7","82,673.3","3.25M","-0.45%"
"11/15/2021","83,140.4","83,607.5","83,700.9","83,140.4","3.27M","-0.34%"
"11/12/2021","83,420.7","84,074.6","84,168.0","83,233.8","2.12M","-0.33%"
"11/11/2021","83,700.9","83,887.8","84,448.3","83,420.7","3.38M","-0.11%"
"11/10/2021","83,794.3","84,074.6","84,168.0","83,420.7","2.67M","-0.11%"
"11/09/2021","83,887.8","85,008.8","85,102.2","83,794.3","3.70M","-1.10%"
"11/08/2021","84,821.9","83,794.3","85,102.2","83,700.9","6.17M","1.79%"
"11/05/2021","83,327.3","82,766.8","83,514.1","82,673.3","2.65M","0.91%"
"11/04/2021","82,579.9","82,579.9","82,860.2","82,299.7","2.51M","0.23%"
"11/03/2021","82,393.1","83,233.8","83,607.5","82,393.1","5.55M","-1.12%"
"11/02/2021","83,327.3","84,074.6","84,074.6","83,140.4","4.89M","-0.89%"
"11/01/2021","84,074.6","84,821.9","85,289.0","83,887.8","5.08M","-0.77%"
"10/29/2021","84,728.5","84,635.1","85,008.8","84,354.8","3.75M","0.11%"
"10/28/2021","84,635.1","84,541.7","85,475.8","84,541.7","4.09M","0.22%"
"10/27/2021","84,448.3","84,074.6","84,635.1","83,794.3","3.55M","0.89%"
"10/26/2021","83,700.9","84,074.6","84,261.4","83,514.1","1.64M","-0.55%"
"10/25/2021","84,168.0","84,541.7","84,635.1","83,981.2","2.77M","-0.44%"
"10/22/2021","84,541.7","83,607.5","84,541.7","83,327.3","4.49M","1.57%"
"10/21/2021","83,233.8","84,074.6","84,168.0","83,233.8","2.94M","-1.00%"
"10/20/2021","84,074.6","84,448.3","84,635.1","83,140.4","3.48M","-0.33%"
"10/19/2021","84,354.8","83,887.8","84,541.7","83,887.8","5.98M","0.56%"
"10/18/2021","83,887.8","84,074.6","84,168.0","83,327.3","2.31M","-0.22%"
"10/15/2021","84,074.6","84,074.6","84,728.5","83,700.9","3.21M","0.00%"
"10/14/2021","84,074.6","84,261.4","84,541.7","83,700.9","2.01M","-0.11%"
"10/13/2021","84,168.0","85,008.8","85,289.0","84,074.6","3.79M","-0.33%"
"10/12/2021","84,448.3","84,448.3","85,289.0","84,168.0","3.62M","0.44%"
"10/11/2021","84,074.6","84,074.6","84,448.3","83,607.5","2.47M","0.45%"
"10/08/2021","83,700.9","83,047.0","84,074.6","82,860.2","2.62M","0.90%"
"10/07/2021","82,953.6","83,420.7","83,514.1","82,953.6","2.98M","-0.56%"
"10/06/2021","83,420.7","83,700.9","84,168.0","83,327.3","2.50M","-0.33%"
"10/05/2021","83,700.9","84,354.8","84,354.8","83,700.9","2.27M","-0.67%"
"10/04/2021","84,261.4","84,541.7","85,102.2","84,168.0","3.06M","0.45%"
"10/01/2021","83,887.8","83,420.7","84,448.3","83,233.8","3.81M","0.22%"
"09/30/2021","83,700.9","83,981.2","84,728.5","83,700.9","2.80M","0.00%"
"09/29/2021","83,700.9","83,420.7","84,168.0","82,860.2","2.76M","0.34%"
"09/28/2021","83,420.7","82,953.6","83,981.2","82,206.3","3.76M","0.56%"
"09/27/2021","82,953.6","84,635.1","85,382.4","82,953.6","5.05M","-2.09%"
"09/24/2021","84,728.5","85,008.8","85,382.4","84,541.7","2.99M","-0.11%"
"09/23/2021","84,821.9","85,475.8","86,316.6","84,448.3","3.94M","-0.77%"
"09/22/2021","85,475.8","82,673.3","85,662.7","82,673.3","10.05M","3.04%"
"09/21/2021","82,953.6","82,206.3","83,047.0","81,926.0","3.10M","0.11%"
"09/20/2021","82,860.2","81,832.6","83,233.8","81,552.4","5.45M","2.54%"
"09/17/2021","80,805.0","80,711.6","82,579.9","80,618.2","5.29M","0.12%"
"09/16/2021","80,711.6","80,805.0","80,805.0","80,244.5","1.83M","0.35%"
"09/15/2021","80,431.4","81,085.3","81,085.3","80,431.4","2.43M","-1.03%"
"09/14/2021","81,272.1","81,458.9","81,552.4","80,898.4","2.48M","-0.23%"
"09/13/2021","81,458.9","80,805.0","81,645.8","80,618.2","2.96M","0.81%"
"09/10/2021","80,805.0","79,590.6","81,272.1","79,403.8","3.96M","1.53%"
"09/09/2021","79,590.6","79,777.4","79,870.9","79,403.8","2.45M","-0.23%"
"09/08/2021","79,777.4","80,618.2","80,618.2","79,684.0","3.68M","-1.04%"
"09/07/2021","80,618.2","82,019.4","82,019.4","80,618.2","2.62M","-0.58%"
"09/06/2021","81,085.2","81,085.2","81,544.4","80,993.4","3.21M","0.23%"
"09/01/2021","80,901.6","80,258.8","81,544.4","80,075.1","3.43M","0.80%"
"08/31/2021","80,258.8","80,350.6","80,442.4","79,983.3","2.96M","0.00%"
"08/30/2021","80,258.8","79,983.3","80,442.4","79,891.5","4.31M","0.46%"
"08/27/2021","79,891.5","80,258.8","80,350.6","79,616.0","2.35M","0.00%"
"08/26/2021","79,891.5","79,799.6","80,534.3","79,616.0","1.90M","0.12%"
"08/25/2021","79,799.6","79,340.5","79,983.3","78,973.2","1.68M","0.70%"
"08/24/2021","79,248.7","79,065.0","79,891.5","78,697.7","2.38M","0.35%"
"08/23/2021","78,973.2","80,534.3","80,626.1","78,973.2","4.36M","-2.05%"
"08/20/2021","80,626.1","82,921.8","82,921.8","79,891.5","4.33M","-2.77%"
"08/19/2021","82,921.8","83,105.5","83,105.5","82,462.7","3.06M","0.33%"
"08/18/2021","82,646.3","82,187.2","83,472.8","82,095.4","4.71M","0.78%"
"08/17/2021","82,003.5","82,279.0","82,738.2","81,819.9","2.20M","-0.22%"
"08/16/2021","82,187.2","82,554.5","83,197.3","81,728.0","3.27M","-0.44%"
"08/13/2021","82,554.5","83,013.7","83,105.5","81,911.7","4.11M","-0.66%"
"08/12/2021","83,105.5","83,381.0","84,023.8","82,921.8","4.29M","-0.44%"
"08/11/2021","83,472.8","82,554.5","83,931.9","82,462.7","5.33M","1.68%"
"08/10/2021","82,095.4","80,809.7","82,646.3","80,809.7","5.97M","1.94%"
"08/09/2021","80,534.3","80,075.1","80,717.9","79,891.5","2.73M","0.57%"
"08/06/2021","80,075.1","79,799.6","81,177.1","79,524.1","3.96M","0.69%"
"08/05/2021","79,524.1","79,799.6","79,983.3","79,524.1","2.83M","-0.57%"
"08/04/2021","79,983.3","80,350.6","80,350.6","79,891.5","2.87M","0.00%"
"08/03/2021","79,983.3","79,524.1","80,350.6","79,524.1","2.71M","0.69%"
"08/02/2021","79,432.3","79,156.8","79,799.6","78,973.2","2.57M","0.46%"
"07/30/2021","79,065.0","79,707.8","80,075.1","78,881.3","4.41M","-0.81%"
"07/29/2021","79,707.8","79,891.5","80,534.3","78,973.2","2.65M","-0.12%"
"07/28/2021","79,799.6","79,983.3","80,258.8","79,524.1","1.67M","-0.69%"
"07/27/2021","80,350.6","81,636.2","82,187.2","80,350.6","2.39M","-1.57%"
"07/26/2021","81,636.2","80,809.7","81,911.7","80,717.9","2.79M","1.48%"
"07/23/2021","80,442.4","79,707.8","82,462.7","79,065.0","4.13M","0.92%"
"07/22/2021","79,707.8","78,514.0","79,983.3","78,330.4","2.15M","1.76%"
"07/21/2021","78,330.4","78,422.2","78,881.3","78,238.5","1.70M","-0.70%"
"07/20/2021","78,881.3","78,054.9","78,973.2","77,412.1","3.21M","1.06%"
"07/19/2021","78,054.9","77,503.9","78,054.9","77,136.6","4.11M","-1.05%"
"07/16/2021","78,881.3","78,514.0","79,156.8","78,330.4","1.45M","0.82%"
"07/15/2021","78,238.5","78,054.9","79,248.7","77,595.7","3.28M","0.24%"
"07/14/2021","78,054.9","78,054.9","78,697.7","77,412.1","4.18M","0.83%"
"07/13/2021","77,412.1","79,065.0","79,432.3","77,320.2","2.88M","-2.32%"
"07/12/2021","79,248.7","80,350.6","80,809.7","77,412.1","4.83M","-0.80%"
"07/09/2021","79,891.5","81,085.2","81,177.1","79,799.6","3.06M","-1.58%"
"07/08/2021","81,177.1","80,993.4","82,095.4","80,809.7","1.91M","-1.56%"
"07/07/2021","82,462.7","79,891.5","82,462.7","79,524.1","4.74M","3.22%"
"07/06/2021","79,891.5","82,095.4","82,462.7","79,891.5","4.71M","-2.47%"
"07/05/2021","81,911.7","82,738.2","83,013.7","81,360.7","2.93M","-1.00%"
"07/02/2021","82,738.2","83,564.6","83,564.6","82,738.2","2.75M","-0.88%"
"07/01/2021","83,472.8","83,197.3","83,840.1","83,013.7","3.81M","0.55%"
"06/30/2021","83,013.7","83,564.6","83,656.5","82,830.0","2.12M","-0.66%"
"06/29/2021","83,564.6","82,462.7","84,207.4","81,728.0","4.37M","2.02%"
"06/28/2021","81,911.7","82,646.3","82,830.0","81,728.0","1.85M","-0.56%"
"06/25/2021","82,370.8","81,452.6","82,554.5","81,452.6","2.08M","1.13%"
"06/24/2021","81,452.6","82,554.5","82,830.0","81,085.2","4.23M","-1.44%"
"06/23/2021","82,646.3","83,197.3","83,381.0","82,370.8","3.36M","-0.66%"
"06/22/2021","83,197.3","83,564.6","84,023.8","83,197.3","2.24M","0.00%"
"06/21/2021","83,197.3","84,482.9","84,574.7","83,197.3","4.19M","-1.63%"
"06/18/2021","84,574.7","83,931.9","85,125.7","83,931.9","2.97M","1.21%"
"06/17/2021","83,564.6","83,564.6","84,666.6","83,381.0","2.39M","-0.87%"
"06/16/2021","84,299.3","85,125.7","85,401.2","83,840.1","3.04M","-1.18%"
"06/15/2021","85,309.4","85,033.9","85,584.9","84,574.7","4.53M","0.43%"
"06/14/2021","84,942.1","84,942.1","85,860.4","84,023.8","4.88M","0.54%"
"06/11/2021","84,482.9","84,666.6","84,942.1","83,748.3","2.94M","-0.22%"
"06/10/2021","84,666.6","82,095.4","85,952.2","81,360.7","5.62M","3.48%"
"06/09/2021","81,819.9","82,462.7","82,738.2","81,544.4","3.01M","-0.67%"
"06/08/2021","82,370.8","82,187.2","83,840.1","82,095.4","5.48M","0.34%"
"06/07/2021","82,095.4","82,187.2","82,279.0","80,809.7","3.74M","-0.11%"
"06/04/2021","82,187.2","82,921.8","83,564.6","81,819.9","4.56M","-0.78%"
"06/03/2021","82,830.0","82,646.3","83,381.0","82,462.7","3.63M","0.89%"
"06/02/2021","82,095.4","82,279.0","82,279.0","81,728.0","3.67M","-0.56%"
"06/01/2021","82,554.5","83,105.5","83,289.1","82,554.5","2.34M","-0.66%"
"05/31/2021","83,105.5","84,299.3","84,482.9","82,830.0","3.10M","-0.66%"
"05/28/2021","83,656.5","83,564.6","84,207.4","83,013.7","3.12M","0.66%"
"05/27/2021","83,105.5","83,931.9","84,115.6","82,646.3","2.92M","-0.55%"
"05/26/2021","83,564.6","82,646.3","84,391.1","82,003.5","3.77M","0.55%"
"05/25/2021","83,105.5","83,748.3","83,748.3","82,646.3","2.79M","-0.77%"
"05/24/2021","83,748.3","82,646.3","84,391.1","82,187.2","4.35M","2.24%"
"05/21/2021","81,911.7","80,717.9","83,381.0","79,983.3","3.94M","1.36%"
"05/20/2021","80,809.7","80,717.9","80,901.6","79,891.5","2.80M","0.57%"
"05/19/2021","80,350.6","80,626.1","81,728.0","79,983.3","3.53M","0.57%"
"05/18/2021","79,891.5","80,350.6","80,809.7","79,707.8","2.97M","-0.23%"
"05/17/2021","80,075.1","82,187.2","82,646.3","80,075.1","5.00M","-2.57%"
"05/14/2021","82,187.2","83,656.5","83,748.3","82,187.2","4.39M","-1.10%"
"05/13/2021","83,105.5","83,564.6","84,207.4","83,105.5","3.12M","-1.42%"
"05/12/2021","84,299.3","82,738.2","84,666.6","82,646.3","3.20M","0.66%"
"05/11/2021","83,748.3","85,860.4","86,778.6","83,748.3","4.20M","-1.94%"
"05/10/2021","85,401.2","79,891.5","85,401.2","79,065.0","8.18M","6.90%"
"05/07/2021","79,891.5","81,728.0","81,911.7","79,707.8","6.74M","-2.90%"
"05/06/2021","82,279.0","84,482.9","84,482.9","82,279.0","7.45M","-2.61%"
"05/05/2021","84,482.9","84,115.6","85,401.2","84,115.6","3.79M","0.44%"
"05/04/2021","84,115.6","85,401.2","85,401.2","84,023.8","4.11M","-2.03%"
"04/29/2021","85,860.4","86,044.0","86,503.2","84,023.8","6.50M","-0.21%"
"04/28/2021","86,044.0","87,880.6","87,972.4","85,860.4","5.03M","-2.09%"
"04/27/2021","87,880.6","88,156.1","88,615.2","87,237.8","3.15M","-0.31%"
"04/26/2021","88,156.1","89,074.4","90,911.0","88,156.1","5.05M","-3.52%"
"04/23/2021","91,370.1","89,992.7","91,737.4","88,890.7","3.56M","1.53%"
"04/22/2021","89,992.7","91,186.5","91,370.1","89,074.4","3.17M","-1.31%"
"04/20/2021","91,186.5","89,074.4","92,747.6","88,982.6","6.99M","3.33%"
"04/19/2021","88,247.9","88,982.6","89,533.5","87,329.6","5.72M","-0.83%"
"04/16/2021","88,982.6","90,543.6","90,635.5","88,523.4","4.88M","-2.22%"
"04/15/2021","91,002.8","91,461.9","92,288.4","90,819.1","3.55M","-0.20%"
"04/14/2021","91,186.5","91,829.3","91,829.3","90,819.1","3.50M","-2.44%"
"04/13/2021","93,471.2","94,218.9","95,060.2","93,190.8","3.80M","0.00%"
"04/12/2021","93,471.2","93,471.2","93,751.6","93,003.8","3.63M","0.20%"
"04/09/2021","93,284.2","93,377.7","93,471.2","92,723.4","2.72M","-0.10%"
"04/08/2021","93,377.7","93,845.1","93,938.5","92,910.3","3.60M","-0.20%"
"04/07/2021","93,564.6","94,405.9","94,405.9","93,471.2","3.50M","-1.38%"
"04/06/2021","94,873.2","95,901.4","95,994.9","94,218.9","3.45M","-1.07%"
"04/05/2021","95,901.4","97,677.4","97,677.4","95,527.5","2.82M","-0.10%"
"04/02/2021","95,994.9","95,808.0","97,210.0","95,434.1","3.84M","1.68%"
"04/01/2021","94,405.9","92,069.1","94,405.9","91,601.8","5.59M","2.64%"
"03/31/2021","91,975.6","92,629.9","92,629.9","91,601.8","2.82M","-0.81%"
"03/30/2021","92,723.4","93,097.3","93,564.6","92,162.6","2.59M","0.20%"
"03/29/2021","92,536.5","91,695.2","93,377.7","91,414.8","2.79M","1.64%"
"03/26/2021","91,040.9","91,601.8","92,069.1","90,293.2","3.65M","-1.12%"
"03/25/2021","92,069.1","92,536.5","93,190.8","91,882.2","3.15M","-0.20%"
"03/24/2021","92,256.0","93,097.3","93,471.2","92,069.1","3.19M","-1.50%"
"03/23/2021","93,658.1","94,032.0","94,125.5","93,190.8","4.55M","-0.60%"
"03/22/2021","94,218.9","95,060.2","95,153.7","94,032.0","3.42M","-0.89%"
"03/19/2021","95,060.2","95,527.5","95,527.5","94,779.8","2.34M","-0.78%"
"03/18/2021","95,808.0","94,405.9","95,808.0","94,405.9","2.55M","1.99%"
"03/17/2021","93,938.5","94,405.9","94,405.9","93,564.6","3.57M","-0.50%"
"03/16/2021","94,405.9","95,527.5","95,621.0","93,564.6","4.12M","-1.17%"
"03/15/2021","95,527.5","96,088.4","96,275.3","95,434.1","2.38M","0.00%"
"03/12/2021","95,527.5","96,275.3","96,555.7","95,060.2","2.70M","-0.58%"
"03/11/2021","96,088.4","95,808.0","97,023.1","95,434.1","2.42M","1.68%"
"03/10/2021","94,499.4","93,938.5","95,808.0","93,284.2","3.39M","0.60%"
"03/09/2021","93,938.5","94,499.4","94,873.2","93,658.1","4.14M","-1.66%"
"03/08/2021","95,527.5","96,649.2","96,836.1","95,060.2","3.21M","-0.78%"
"03/05/2021","96,275.3","96,368.8","96,368.8","95,060.2","4.19M","-0.39%"
"03/04/2021","96,649.2","98,331.7","98,612.1","96,275.3","2.76M","-1.05%"
"03/03/2021","97,677.4","97,957.8","98,051.3","97,210.0","2.55M","-0.38%"
"03/02/2021","98,051.3","99,266.4","99,546.8","97,210.0","3.05M","-0.66%"
"03/01/2021","98,705.6","98,612.1","98,986.0","98,144.7","2.18M","0.76%"
"02/26/2021","97,957.8","96,836.1","98,051.3","96,649.2","3.36M","0.19%"
"02/25/2021","97,770.8","98,986.0","99,359.9","97,397.0","4.28M","-1.13%"
"02/24/2021","98,892.5","100,014.2","100,855.4","98,612.1","2.80M","-1.12%"
"02/23/2021","100,014.2","100,481.5","100,948.9","99,266.4","3.05M","-0.47%"
"02/22/2021","100,481.5","100,388.0","100,761.9","100,294.6","3.01M","-0.46%"
"02/19/2021","100,948.9","100,761.9","101,229.3","100,107.6","2.70M","-0.92%"
"02/18/2021","101,883.6","101,603.2","101,883.6","100,481.5","2.85M","0.28%"
"02/17/2021","101,603.2","100,948.9","101,790.1","100,294.6","2.87M","0.65%"
"02/09/2021","100,948.9","98,425.1","101,790.1","98,051.3","1.93M","2.56%"
"02/08/2021","98,425.1","102,444.4","102,444.4","97,023.1","4.33M","-3.92%"
"02/05/2021","102,444.4","101,509.7","102,818.3","101,509.7","2.23M","0.74%"
"02/04/2021","101,696.6","102,537.9","102,537.9","100,014.2","1.90M","-0.82%"
"02/03/2021","102,537.9","99,453.3","102,537.9","99,453.3","3.06M","3.10%"
"02/02/2021","99,453.3","95,621.0","100,014.2","95,621.0","3.35M","3.60%"
"02/01/2021","95,994.9","96,275.3","98,331.7","95,340.6","2.93M","-0.10%"
"01/29/2021","96,088.4","89,732.3","96,088.4","89,732.3","4.14M","6.97%"
"01/28/2021","89,825.8","93,471.2","95,247.1","89,825.8","4.57M","-6.97%"
"01/27/2021","96,555.7","99,079.4","99,827.2","95,808.0","3.15M","-3.19%"
"01/26/2021","99,733.7","101,042.3","101,416.2","98,144.7","2.60M","-1.39%"
"01/25/2021","101,135.8","101,790.1","102,537.9","100,948.9","2.55M","-0.46%"
"01/22/2021","101,603.2","103,005.2","103,566.1","101,603.2","2.43M","-1.45%"
